[1, 0, 1, 1, 1]
70	70
155	85
252	97
336	84
425	89
531	106
618	87
707	89
784	77
870	86
939	69
1032	93
1106	74
1189	83
1274	85
1352	78
1432	80
1548	116
1626	78
1721	95
1789	68
1870	81
1947	77
2052	105
2162	110
2256	94
2345	89
2417	72
2502	85
2579	77
2673	94
2757	84
2832	75
2894	62
2967	73
3066	99
3152	86
3267	115
3337	70
3412	75
3520	108
3609	89
3693	84
3788	95
3896	108
3990	94
4079	89
4156	77
4233	77
4321	88
4394	73
4489	95
4601	112
4686	85
4760	74
4851	91
4924	73
4992	68
5083	91
5182	99
5268	86
5371	103
5442	71
5527	85
5609	82
5700	91
5775	75
5873	98
5970	97
6057	87
6142	85
6253	111
6333	80
6429	96
6513	84
6593	80
6696	103
6828	132
6923	95
7037	114
7127	90
7201	74
7305	104
7389	84
7471	82
7565	94
7675	110
7746	71
7843	97
7958	115
8042	84
8125	83
8221	96
8299	78
8373	74
8454	81
8553	99
8636	83
8707	71
8791	84
8884	93
8971	87
9071	100
9160	89
9242	82
9353	111
9458	105
9534	76
9611	77
9694	83
9768	74
9858	90
9965	107
10057	92
10145	88
10237	92
10312	75
10403	91
10509	106
10599	90
10714	115
10803	89
10898	95
10991	93
11100	109
11197	97
11280	83
11362	82
11440	78
11527	87
11612	85
11707	95
11790	83
11860	70
11958	98
12058	100
12125	67
12217	92
12329	112
12440	111
12562	122
12653	91
12731	78
12806	75
12891	85
12961	70
13040	79
13139	99
13217	78
13304	87
13409	105
13495	86
13584	89
13689	105
13762	73
13849	87
13955	106
14039	84
14126	87
14229	103
14317	88
14421	104
14490	69
14569	79
14671	102
14755	84
14844	89
14935	91
15032	97
15110	78
15184	74
15278	94
15355	77
15444	89
15516	72
15623	107
15718	95
15806	88
15886	80
15983	97
16086	103
16168	82
16243	75
16357	114
16431	74
16516	85
16588	72
16682	94
16776	94
16876	100
16948	72
17065	117
17171	106
17247	76
17331	84
17422	91
17501	79
17582	81
17657	75
17775	118
17920	145
17993	73
18070	77
18159	89
18241	82
18345	104
18425	80
18520	95
18618	98
18692	74
18781	89
18869	88
18959	90
19050	91
19131	81
19217	86
19316	99
19394	78
19501	107
19588	87
19676	88
19761	85
19874	113
19975	101
20060	85
20142	82
20214	72
20304	90
20403	99
20518	115
20605	87
20670	65
20757	87
20859	102
20932	73
21019	87
21082	63
21160	78
21261	101
21343	82
21416	73
21508	92
21592	84
21662	70
21769	107
21858	89
21969	111
22060	91
22175	115
22257	82
22354	97
22442	88
22522	80
22596	74
22669	73
22774	105
22842	68
22933	91
23029	96
23170	141
23264	94
23343	79
23437	94
23543	106
23637	94
23733	96
23808	75
23903	95
24030	127
24141	111
24225	84
24326	101
24412	86
24516	104
24620	104
24703	83
24795	92
24873	78
24949	76
25025	76
25116	91
25216	100
25313	97
25405	92
25486	81
25560	74
25631	71
25743	112
25843	100
25924	81
26010	86
26087	77
26167	80
26263	96
26347	84
26429	82
26502	73
26576	74
26673	97
26751	78
