[0, 1, 1, 1, 1]
88	88
187	99
297	110
362	65
445	83
522	77
621	99
703	82
825	122
924	99
1013	89
1096	83
1186	90
1274	88
1359	85
1443	84
1521	78
1592	71
1667	75
1762	95
1850	88
1928	78
2006	78
2112	106
2192	80
2276	84
2353	77
2454	101
2546	92
2629	83
2723	94
2813	90
2906	93
2992	86
3065	73
3136	71
3209	73
3298	89
3389	91
3483	94
3584	101
3652	68
3732	80
3821	89
3899	78
3986	87
4068	82
4143	75
4231	88
4315	84
4405	90
4487	82
4567	80
4658	91
4745	87
4828	83
4900	72
4965	65
5049	84
5137	88
5237	100
5393	156
5490	97
5568	78
5633	65
5706	73
5823	117
5896	73
5977	81
6080	103
6154	74
6217	63
6294	77
6370	76
6476	106
6560	84
6659	99
6730	71
6807	77
6896	89
6980	84
7051	71
7139	88
7232	93
7321	89
7404	83
7498	94
7560	62
7635	75
7716	81
7791	75
7892	101
7976	84
8081	105
8185	104
8279	94
8356	77
8461	105
8562	101
8644	82
8720	76
8804	84
8908	104
8974	66
9067	93
9155	88
9239	84
9327	88
9416	89
9492	76
9569	77
9642	73
9754	112
9832	78
9913	81
9986	73
10065	79
10148	83
10254	106
10327	73
10406	79
10498	92
10582	84
10708	126
10785	77
10886	101
10981	95
11090	109
11189	99
11290	101
11380	90
11458	78
11582	124
11648	66
11744	96
11867	123
11969	102
12072	103
12151	79
12239	88
12340	101
12420	80
12512	92
12605	93
12693	88
12776	83
12846	70
12936	90
13021	85
13110	89
13215	105
13302	87
13392	90
13499	107
13598	99
13702	104
13810	108
13879	69
13952	73
14037	85
14124	87
14205	81
14293	88
14376	83
14483	107
14557	74
14684	127
14783	99
14867	84
14965	98
15060	95
15148	88
15274	126
15382	108
15482	100
15570	88
15647	77
15737	90
15824	87
15918	94
16015	97
16103	88
16195	92
16292	97
16362	70
16461	99
16570	109
16655	85
16738	83
16820	82
16900	80
16982	82
17068	86
17193	125
17273	80
17356	83
17430	74
17505	75
17594	89
17678	84
17772	94
17847	75
17952	105
18024	72
18105	81
18186	81
18293	107
18390	97
18459	69
18560	101
18635	75
18710	75
18793	83
18869	76
18978	109
19061	83
19168	107
19254	86
19350	96
19455	105
19519	64
19623	104
19717	94
19814	97
19918	104
19998	80
20080	82
20164	84
20255	91
20342	87
20426	84
20539	113
20631	92
20716	85
20811	95
20911	100
21003	92
21085	82
21166	81
21252	86
21378	126
21451	73
21554	103
21663	109
21782	119
21889	107
21974	85
22069	95
22138	69
22223	85
22317	94
22413	96
22492	79
22587	95
22684	97
22794	110
22877	83
22970	93
23078	108
23167	89
23292	125
23395	103
23476	81
23548	72
23646	98
23754	108
23869	115
23958	89
24063	105
24152	89
24231	79
24319	88
24411	92
24495	84
24592	97
24705	113
24793	88
24874	81
25010	136
25097	87
25178	81
25262	84
25341	79
25433	92
25523	90
25608	85
25688	80
25791	103
25887	96
25963	76
26048	85
26163	115
26275	112
26364	89
26461	97
26565	104
26695	130
26761	66
26879	118
26956	77
27049	93
27151	102
27242	91
27334	92
27414	80
27542	128
27633	91
27717	84
27802	85
27884	82
27972	88
28053	81
28142	89
28243	101
28333	90
28446	113
28523	77
28623	100
28732	109
28845	113
28926	81
29023	97
29115	92
29229	114
29324	95
29414	90
29513	99
29595	82
29687	92
29771	84
29862	91
29947	85
30038	91
30184	146
30289	105
30388	99
30497	109
30608	111
30709	101
30837	128
30948	111
31038	90
31139	101
31241	102
31313	72
31421	108
31553	132
31689	136
31785	96
31869	84
31955	86
32098	143
32198	100
32301	103
32396	95
32485	89
32594	109
32683	89
32795	112
32901	106
33007	106
33114	107
33244	130
33361	117
33472	111
33571	99
33667	96
33792	125
33916	124
33993	77
34094	101
34204	110
34333	129
34473	140
34585	112
34673	88
34800	127
34906	106
35006	100
35112	106
35188	76
35284	96
35375	91
35463	88
35552	89
35618	66
35717	99
35802	85
35896	94
35989	93
36069	80
36154	85
36247	93
36356	109
36451	95
36551	100
36646	95
36734	88
36824	90
36946	122
37085	139
37183	98
37352	169
37442	90
37546	104
37636	90
37756	120
37839	83
37964	125
38058	94
38180	122
38285	105
38379	94
38482	103
38586	104
38683	97
38806	123
38900	94
39005	105
39100	95
39203	103
39306	103
39445	139
39550	105
39673	123
39754	81
39837	83
39913	76
40025	112
40136	111
40297	161
40388	91
40531	143
40615	84
40739	124
40876	137
40970	94
41094	124
41188	94
41259	71
41356	97
41464	108
41580	116
41721	141
41815	94
41944	129
42061	117
42158	97
42270	112
42372	102
42463	91
42561	98
42735	174
42854	119
42953	99
43071	118
43250	179
43370	120
43470	100
43590	120
43684	94
43809	125
43904	95
44000	96
44105	105
44210	105
44314	104
44431	117
44545	114
44670	125
44741	71
44841	100
