[1, 1, 1, 1, 1]
119567	479
119944	377
120266	322
120914	648
121571	657
122164	593
122494	330
122881	387
123291	410
123600	309
123845	245
124218	373
124690	472
125015	325
125576	561
126029	453
126574	545
127093	519
127575	482
127864	289
128222	358
128632	410
128880	248
129467	587
129875	408
130369	494
130818	449
131529	711
132110	581
132704	594
133102	398
133563	461
134138	575
134460	322
134960	500
135478	518
136148	670
136794	646
137278	484
137687	409
138152	465
138505	353
138955	450
139338	383
139705	367
140081	376
140542	461
141068	526
141809	741
142173	364
143045	872
143562	517
143898	336
144812	914
145268	456
146013	745
146627	614
147353	726
147781	428
148201	420
148890	689
149765	875
150185	420
151066	881
151781	715
152512	731
153310	798
153975	665
154697	722
155193	496
155920	727
156621	701
157025	404
157695	670
158252	557
158958	706
159552	594
160256	704
160894	638
161427	533
162000	573
162802	802
163618	816
164702	1084
165465	763
166387	922
166938	551
167674	736
168169	495
168718	549
169519	801
170273	754
170943	670
171875	932
172553	678
173044	491
174019	975
174700	681
175247	547
176234	987
177484	1250
178143	659
178912	769
179971	1059
180722	751
181263	541
182320	1057
183535	1215
184350	815
185436	1086
186303	867
187182	879
188251	1069
189739	1488
190233	494
191143	910
191958	815
192548	590
193708	1160
194248	540
195208	960
196030	822
196854	824
197439	585
198603	1164
199523	920
201112	1589
201829	717
203087	1258
204308	1221
205153	845
206130	977
206856	726
207827	971
208613	786
210070	1457
211588	1518
213028	1440
214614	1586
215518	904
217087	1569
219805	2718
220694	889
222233	1539
223582	1349
224236	654
225351	1115
227013	1662
227707	694
228941	1234
230055	1114
231068	1013
232711	1643
235067	2356
236112	1045
237315	1203
240495	3180
242178	1683
243332	1154
245899	2567
246870	971
247744	874
248773	1029
250810	2037
252299	1489
253438	1139
256262	2824
257973	1711
259862	1889
261462	1600
262491	1029
263985	1494
265429	1444
268056	2627
269746	1690
270511	765
272534	2023
274315	1781
275657	1342
277551	1894
282259	4708
285741	3482
287249	1508
289473	2224
291521	2048
293008	1487
297423	4415
300731	3308
302341	1610
307956	5615
309729	1773
312921	3192
314029	1108
316315	2286
319436	3121
320875	1439
324483	3608
328176	3693
330265	2089
335365	5100
337901	2536
343901	6000
346631	2730
347884	1253
349292	1408
354050	4758
355207	1157
356809	1602
359445	2636
362055	2610
365960	3905
371960	6000
373714	1754
374823	1109
380823	6000
382092	1269
388092	6000
394092	6000
396870	2778
400035	3165
403303	3268
409303	6000
415303	6000
417328	2025
419656	2328
425178	5522
430541	5363
434733	4192
439086	4353
441833	2747
444417	2584
450417	6000
456417	6000
459686	3269
465686	6000
471686	6000
477686	6000
480750	3064
486750	6000
492750	6000
498750	6000
