[1, 1, 1, 1, 0]
96	96
192	96
266	74
342	76
449	107
543	94
641	98
725	84
816	91
926	110
1021	95
1104	83
1187	83
1253	66
1333	80
1428	95
1509	81
1593	84
1681	88
1765	84
1844	79
1937	93
2058	121
2173	115
2243	70
2315	72
2385	70
2497	112
2597	100
2676	79
2776	100
2880	104
2970	90
3052	82
3128	76
3209	81
3295	86
3403	108
3502	99
3568	66
3675	107
3753	78
3829	76
3905	76
4002	97
4089	87
4177	88
4267	90
4361	94
4458	97
4542	84
4617	75
4696	79
4765	69
4847	82
4941	94
5032	91
5099	67
5189	90
5270	81
5343	73
5422	79
5530	108
5617	87
5719	102
5811	92
5900	89
5989	89
6089	100
6168	79
6258	90
6350	92
6437	87
6521	84
6625	104
6721	96
6822	101
6910	88
7012	102
7101	89
7190	89
7287	97
7383	96
7475	92
7552	77
7626	74
7695	69
7769	74
7839	70
7924	85
8003	79
8093	90
8177	84
8253	76
8327	74
8443	116
8535	92
8631	96
8730	99
8799	69
8884	85
9004	120
9087	83
9164	77
9239	75
9311	72
9399	88
9543	144
9654	111
9732	78
9795	63
9890	95
9963	73
10047	84
10143	96
10220	77
10326	106
10422	96
10507	85
10600	93
10676	76
10761	85
10892	131
10983	91
11072	89
11175	103
11259	84
11360	101
11460	100
11545	85
11623	78
11717	94
11809	92
11876	67
11956	80
12041	85
12159	118
12225	66
12320	95
12417	97
12501	84
12592	91
12668	76
12752	84
12841	89
12926	85
12994	68
13109	115
13188	79
13277	89
13354	77
13454	100
13582	128
13678	96
13759	81
13856	97
13944	88
14061	117
14163	102
14245	82
14354	109
14424	70
14512	88
14616	104
14717	101
14823	106
14906	83
14995	89
15094	99
15166	72
15246	80
15328	82
15417	89
15508	91
15612	104
15715	103
15792	77
15894	102
15994	100
16075	81
16180	105
16252	72
16329	77
16424	95
16503	79
16587	84
16680	93
16776	96
16900	124
16970	70
17071	101
17168	97
17240	72
17342	102
17436	94
17543	107
17626	83
17728	102
17848	120
17955	107
18061	106
18191	130
18298	107
18402	104
18471	69
18554	83
18622	68
18687	65
18760	73
18854	94
18921	67
18991	70
19080	89
19179	99
19249	70
19322	73
19420	98
19515	95
19603	88
19707	104
19810	103
19903	93
19985	82
20115	130
20193	78
20299	106
20388	89
20451	63
20542	91
20622	80
20702	80
20804	102
20895	91
21037	142
21136	99
21223	87
21317	94
21435	118
21537	102
21636	99
21736	100
21842	106
21919	77
22020	101
22106	86
22200	94
22295	95
22386	91
22494	108
22580	86
22679	99
22798	119
22905	107
22997	92
23079	82
23165	86
23260	95
23348	88
23466	118
23562	96
23674	112
23796	122
23901	105
24001	100
24102	101
24197	95
24295	98
24394	99
24499	105
24587	88
24684	97
24793	109
24875	82
24961	86
25050	89
25176	126
25277	101
25367	90
25453	86
25545	92
25618	73
25738	120
25831	93
25925	94
26045	120
26147	102
26257	110
26358	101
26456	98
26536	80
26634	98
26722	88
26796	74
26911	115
26981	70
27076	95
27155	79
27227	72
27296	69
27398	102
27513	115
27595	82
27720	125
27792	72
27882	90
27983	101
28091	108
28194	103
28304	110
28400	96
28505	105
28586	81
28677	91
28808	131
28898	90
28982	84
29063	81
29172	109
29268	96
29346	78
29419	73
29519	100
29625	106
29708	83
29785	77
29880	95
29972	92
30068	96
30171	103
30251	80
30362	111
30458	96
30552	94
30656	104
30751	95
30825	74
30927	102
31078	151
31171	93
31261	90
31385	124
31505	120
31599	94
31700	101
31803	103
31920	117
32006	86
32094	88
32236	142
32359	123
32484	125
32589	105
32684	95
32826	142
32951	125
33082	131
33169	87
33264	95
33377	113
33475	98
33569	94
33675	106
33769	94
33891	122
34012	121
34105	93
34243	138
34351	108
34509	158
34631	122
34735	104
34831	96
34958	127
35070	112
35183	113
35278	95
35401	123
35486	85
35596	110
35683	87
35809	126
35926	117
36054	128
36165	111
36304	139
36399	95
36513	114
36604	91
36705	101
36847	142
36960	113
37080	120
37222	142
37306	84
37408	102
37507	99
37599	92
37753	154
37832	79
37939	107
38036	97
38202	166
38312	110
38419	107
38554	135
38667	113
38775	108
38911	136
39015	104
39140	125
39254	114
39368	114
39462	94
39570	108
39686	116
39776	90
39865	89
39964	99
40054	90
40168	114
40282	114
40394	112
40501	107
40611	110
40729	118
40830	101
40969	139
41112	143
41221	109
41334	113
41464	130
41638	174
41785	147
41898	113
42015	117
42163	148
42259	96
42390	131
42494	104
42612	118
42720	108
42844	124
42984	140
43092	108
43197	105
43301	104
43418	117
43513	95
43681	168
43825	144
43953	128
44073	120
44170	97
44294	124
44385	91
44501	116
44638	137
44786	148
44919	133
45014	95
45114	100
45260	146
45394	134
45505	111
45618	113
45742	124
45835	93
45982	147
46099	117
46220	121
46324	104
46417	93
46543	126
46655	112
46773	118
46901	128
47013	112
47128	115
47210	82
47321	111
47471	150
47597	126
47728	131
47812	84
47940	128
48036	96
48160	124
48289	129
48413	124
48558	145
48713	155
48831	118
48941	110
49085	144
49223	138
49341	118
49473	132
49621	148
49747	126
49889	142
50012	123
50148	136
50339	191
50490	151
50608	118
50754	146
50923	169
51068	145
51275	207
51386	111
51537	151
51682	145
51841	159
51967	126
52102	135
52203	101
52381	178
52521	140
52676	155
52835	159
52942	107
53083	141
53261	178
53378	117
53492	114
53634	142
53806	172
54050	244
54177	127
54319	142
54456	137
54564	108
54688	124
54826	138
55014	188
55206	192
55314	108
55460	146
55627	167
55751	124
55955	204
56082	127
56229	147
56382	153
56509	127
56614	105
56761	147
56892	131
57115	223
57307	192
57426	119
57573	147
57684	111
57809	125
58007	198
58155	148
58259	104
58370	111
58492	122
58652	160
58794	142
58938	144
59114	176
59267	153
59414	147
59511	97
59641	130
59788	147
59899	111
60026	127
60177	151
60329	152
60659	330
60915	256
61110	195
61341	231
61470	129
61706	236
61843	137
62022	179
62134	112
62370	236
62520	150
62620	100
62939	319
63145	206
63279	134
63510	231
63620	110
63887	267
64085	198
64238	153
64435	197
64575	140
64800	225
64970	170
65131	161
65295	164
65446	151
65579	133
65765	186
65887	122
66010	123
66199	189
66400	201
66585	185
66750	165
66901	151
67069	168
67225	156
67354	129
67481	127
67755	274
67901	146
68081	180
68304	223
68561	257
68783	222
68999	216
69193	194
69289	96
69462	173
69661	199
69787	126
69981	194
70215	234
70583	368
70792	209
70964	172
71184	220
71345	161
71544	199
71776	232
72065	289
72364	299
72641	277
72869	228
73046	177
73344	298
73592	248
73858	266
74032	174
74174	142
74333	159
74554	221
74717	163
74970	253
75226	256
75477	251
75735	258
75918	183
76120	202
76300	180
76547	247
76765	218
76884	119
77120	236
77330	210
77563	233
77933	370
78162	229
78345	183
78543	198
78902	359
79065	163
79395	330
79550	155
79798	248
80044	246
80267	223
80466	199
80674	208
80917	243
81158	241
81437	279
81763	326
81960	197
82106	146
82516	410
82846	330
82994	148
83250	256
83510	260
83861	351
84241	380
84462	221
84688	226
84919	231
85265	346
85600	335
86008	408
86339	331
86591	252
86878	287
87299	421
87510	211
87714	204
87951	237
88278	327
88532	254
88758	226
88920	162
89152	232
89363	211
89677	314
90064	387
90339	275
90640	301
91042	402
91231	189
91780	549
92206	426
92489	283
92775	286
93069	294
93368	299
93584	216
93993	409
94334	341
94680	346
95007	327
95270	263
95583	313
95934	351
96213	279
96650	437
96973	323
97319	346
97661	342
98002	341
98304	302
98534	230
98861	327
99487	626
99988	501
100208	220
100669	461
100948	279
101246	298
101728	482
102295	567
102759	464
103180	421
103598	418
103974	376
104278	304
104617	339
105004	387
105345	341
105681	336
106152	471
106632	480
107235	603
107471	236
108043	572
108323	280
108904	581
109504	600
109995	491
110455	460
111096	641
111604	508
111941	337
112545	604
112884	339
113283	399
113663	380
114220	557
115001	781
115579	578
116249	670
116604	355
116990	386
117558	568
118209	651
119059	850
119474	415
120001	527
120702	701
121423	721
121837	414
122270	433
123023	753
123784	761
124347	563
125149	802
125472	323
125949	477
126468	519
126936	468
127448	512
128296	848
128877	581
129415	538
129966	551
130777	811
131179	402
131992	813
132812	820
133397	585
133916	519
134544	628
135091	547
135699	608
136464	765
137786	1322
138402	616
138808	406
139870	1062
140519	649
141326	807
142087	761
142788	701
143222	434
144131	909
144915	784
145307	392
146317	1010
146741	424
147780	1039
148270	490
149353	1083
150330	977
150863	533
152608	1745
153533	925
154712	1179
155561	849
156082	521
156811	729
157761	950
159108	1347
160365	1257
160834	469
162385	1551
163736	1351
164543	807
165456	913
167948	2492
169498	1550
170644	1146
172347	1703
173102	755
175341	2239
176718	1377
177461	743
179420	1959
180191	771
181679	1488
182451	772
183896	1445
184531	635
187828	3297
188953	1125
190066	1113
190889	823
191590	701
192624	1034
193511	887
194170	659
195232	1062
196723	1491
197861	1138
198577	716
201183	2606
203091	1908
205092	2001
206200	1108
207412	1212
208896	1484
210440	1544
211978	1538
214839	2861
216882	2043
218926	2044
221726	2800
225430	3704
226475	1045
229158	2683
231079	1921
232475	1396
235115	2640
237096	1981
243096	6000
246123	3027
247706	1583
253706	6000
256398	2692
258467	2069
263585	5118
269063	5478
275063	6000
276981	1918
278435	1454
281712	3277
287712	6000
293712	6000
296811	3099
302811	6000
308811	6000
314811	6000
320811	6000
326811	6000
332811	6000
338811	6000
344811	6000
350811	6000
356811	6000
358754	1943
364754	6000
370754	6000
376754	6000
382754	6000
388754	6000
394754	6000
397553	2799
402877	5324
406326	3449
412326	6000
418326	6000
424020	5694
427007	2987
430933	3926
436933	6000
437904	971
440158	2254
446158	6000
452158	6000
455247	3089
456364	1117
461006	4642
463579	2573
469579	6000
475579	6000
479210	3631
485210	6000
491210	6000
497210	6000
